time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.217,0.221,0.2183333333333333,0.218,0.001321374945286821,0.085,0.08700000000000001,0.08555000000000001,0.085,0.0006689544080129832,1.715,1.733,1.71935,1.7175,0.005179527005432074,0.08,0.084,0.08145000000000001,0.081,0.0008645808232895299,0.673,0.681,0.6750499999999999,0.674,0.0025782746168707496,2.566,2.592,2.5723000000000003,2.57,0.00793788384898649,0.128,0.129,0.12825000000000003,0.128,0.0004330127018922197,2.716,2.872,2.7892000000000006,2.7835,0.040635698591263265,0.159,0.161,0.15960000000000002,0.16,0.0005830951894845306,64,64,8192,36864,50272,False,2240,2
0.20800000000000002,0.216,0.2110476190476191,0.211,0.002516160916880548,0.082,0.085,0.08325000000000002,0.083,0.0008874119674649432,1.661,1.717,1.6840999999999997,1.675,0.02144504604798038,0.077,0.08,0.07885,0.079,0.0007921489758877437,0.651,0.674,0.6599999999999999,0.6575,0.008723531395025763,2.484,2.568,2.5149,2.4975,0.03381552897708394,0.125,0.127,0.1256,0.125,0.0008000000000000007,2.691,2.943,2.819,2.8105,0.05758037860243714,0.156,0.158,0.1571,0.157,0.0007681145747868615,64,64,8192,36864,50272,False,2208,2
0.209,0.212,0.20985714285714283,0.21,0.0008329931278350436,0.081,0.084,0.08220000000000001,0.082,0.0007483314773547889,1.699,1.716,1.7090500000000002,1.714,0.007102640354121847,0.077,0.08,0.07815,0.078,0.0007921489758877436,0.657,0.664,0.6606500000000001,0.661,0.0019045996954740927,2.54,2.563,2.5529499999999996,2.56,0.009805483159946763,0.124,0.124,0.12400000000000003,0.124,2.7755575615628914e-17,2.596,2.685,2.64395,2.6545,0.029927370415724828,0.151,0.153,0.15215,0.152,0.0004769696007084733,64,64,8192,36864,50272,False,2176,2
0.201,0.209,0.20557142857142857,0.20600000000000002,0.0021946130708196026,0.08,0.084,0.08155,0.081,0.0008645808232895299,1.655,1.714,1.6881499999999998,1.698,0.01727215967966947,0.074,0.078,0.0758,0.076,0.0008717797887081355,0.639,0.662,0.6535,0.658,0.007412826721298704,2.469,2.561,2.525,2.5380000000000003,0.025839891640639684,0.12,0.122,0.12149999999999998,0.122,0.0006708203932499376,2.537,2.623,2.5973499999999996,2.6155,0.02744681220105533,0.148,0.15,0.14925,0.149,0.0005361902647381809,64,64,8192,36864,50272,False,2144,2
0.201,0.20600000000000002,0.2034285714285715,0.20400000000000001,0.0012936264483053464,0.079,0.082,0.08040000000000001,0.08,0.0008602325267042634,1.677,1.714,1.69985,1.7035,0.014143107862135542,0.074,0.077,0.07485,0.075,0.0008529361054615998,0.65,0.661,0.6566,0.6585000000000001,0.004211887937730541,2.509,2.56,2.5400000000000005,2.545,0.020364184245876406,0.11900000000000001,0.12,0.11965,0.12,0.00047696960070846663,2.587,2.624,2.6108000000000002,2.6205,0.01417603611733543,0.146,0.149,0.14714999999999998,0.147,0.0007262919523166982,64,64,8192,36864,50272,False,2112,2
0.196,0.201,0.1983809523809524,0.198,0.0013964645998681136,0.077,0.079,0.07809999999999999,0.078,0.0006244997998398403,1.671,1.694,1.6775499999999997,1.6785,0.006216711349258536,0.07200000000000001,0.075,0.0731,0.073,0.0007681145747868575,0.644,0.653,0.6482500000000001,0.649,0.002566612553542122,2.495,2.5300000000000002,2.5046,2.5065,0.008428523002282232,0.116,0.117,0.11685000000000001,0.117,0.00035707142142714284,2.562,2.59,2.57605,2.585,0.0117663715732591,0.14400000000000002,0.146,0.14455,0.14450000000000002,0.0005894913061275673,64,64,8192,36864,50272,False,2080,2
0.195,0.2,0.19657142857142856,0.197,0.0011780301787479041,0.075,0.077,0.07594999999999999,0.076,0.0008046738469715547,1.6480000000000001,1.68,1.6668500000000002,1.667,0.008690655901599108,0.07,0.073,0.0714,0.07100000000000001,0.0007348469228349526,0.592,0.604,0.5991,0.599,0.0028266588050205165,2.277,2.316,2.3035000000000005,2.305,0.009744229061346985,0.116,0.117,0.11685000000000001,0.117,0.00035707142142714284,2.275,2.326,2.3129500000000003,2.3165,0.013173742824269842,0.145,0.147,0.14554999999999998,0.145,0.0006689544080129832,64,64,8192,36864,50272,False,2048,2
0.195,0.199,0.19742857142857143,0.198,0.0010033955955097854,0.075,0.079,0.07665,0.077,0.0007921489758877437,1.661,1.687,1.6783000000000001,1.682,0.010173986436004288,0.07,0.073,0.07170000000000001,0.07200000000000001,0.0007810249675906627,0.595,0.607,0.6024499999999999,0.6034999999999999,0.004104570623098112,2.287,2.331,2.3162999999999996,2.323,0.01566556733731661,0.116,0.117,0.11674999999999999,0.117,0.0004330127018922197,2.299,2.343,2.3283,2.3415,0.017332339715110605,0.145,0.146,0.14545,0.145,0.0004974937185533104,64,64,8192,36864,50272,False,2048,2
0.193,0.198,0.19509523809523807,0.195,0.001268848818521356,0.074,0.077,0.07509999999999999,0.075,0.0008888194417315596,1.6420000000000001,1.681,1.66515,1.6620000000000001,0.012717212744937426,0.07,0.07200000000000001,0.07095,0.07100000000000001,0.0006689544080129832,0.589,0.602,0.5968000000000001,0.596,0.0043657759905886195,2.2640000000000002,2.316,2.29515,2.289,0.016577922065204618,0.115,0.116,0.11580000000000001,0.116,0.00040000000000000034,2.274,2.326,2.3071000000000006,2.3000000000000003,0.016204628968291775,0.14300000000000002,0.145,0.14420000000000005,0.14400000000000002,0.000509901951359268,64,64,8192,36864,50272,False,2032,2
0.19,0.193,0.19195238095238099,0.192,0.0007853534524986026,0.073,0.075,0.07400000000000001,0.074,0.0005477225575051667,1.643,1.667,1.6538500000000003,1.655,0.009106453755441779,0.069,0.07100000000000001,0.07000000000000002,0.07,0.0005477225575051667,0.589,0.599,0.5931500000000001,0.594,0.0030376800358168097,2.2640000000000002,2.301,2.2805999999999997,2.287,0.0122204746225341,0.114,0.115,0.11420000000000001,0.114,0.0004000000000000003,2.332,2.368,2.3493499999999994,2.357,0.012923911946465739,0.14,0.14100000000000001,0.14035000000000003,0.14,0.00047696960070847325,64,64,8192,36864,50272,False,2016,2
0.187,0.191,0.1895238095238095,0.19,0.0010519391444940257,0.07200000000000001,0.075,0.07325,0.073,0.0007664854858377919,1.623,1.647,1.6378499999999998,1.641,0.008627137416316023,0.068,0.07200000000000001,0.06955000000000001,0.069,0.0012031209415515976,0.581,0.593,0.58755,0.588,0.0039303307748839705,2.235,2.2840000000000003,2.25905,2.2600000000000002,0.017534180904735838,0.112,0.113,0.11285,0.113,0.00035707142142714284,2.3040000000000003,2.355,2.3284999999999996,2.33,0.018203021727174796,0.139,0.14,0.13975,0.14,0.00043301270189221973,64,64,8192,36864,50272,False,2000,2
0.187,0.191,0.18847619047619052,0.188,0.001295378143689091,0.07100000000000001,0.074,0.0724,0.07200000000000001,0.000916515138991163,1.624,1.6480000000000001,1.637,1.643,0.007962411694957757,0.067,0.07100000000000001,0.069,0.069,0.0008944271909999167,0.583,0.59,0.5873,0.589,0.002238302928559941,2.239,2.2640000000000002,2.2568999999999995,2.263,0.008371977066380465,0.112,0.113,0.11210000000000002,0.112,0.00030000000000000024,2.306,2.333,2.3242000000000003,2.3315,0.010092571525632105,0.136,0.139,0.13805000000000006,0.138,0.0009733961166965901,64,64,8192,36864,50272,False,1984,2
0.185,0.188,0.18714285714285714,0.187,0.000888321814579888,0.07,0.075,0.07205000000000002,0.07200000000000001,0.0010712142642814236,1.6420000000000001,1.6480000000000001,1.6446,1.643,0.0024166091947189243,0.068,0.069,0.06835000000000001,0.068,0.00047696960070847314,0.589,0.593,0.59035,0.59,0.0012757350822173085,2.262,2.279,2.2686,2.263,0.006894925670375371,0.111,0.112,0.11170000000000002,0.112,0.00045825756949558437,2.331,2.343,2.3351,2.332,0.004603259714593624,0.137,0.138,0.1376,0.138,0.0004898979485566361,64,64,8192,36864,50272,False,1968,2
0.183,0.188,0.18552380952380954,0.185,0.0014677176197545195,0.07,0.073,0.07130000000000002,0.07100000000000001,0.000781024967590663,1.624,1.6600000000000001,1.6418500000000003,1.6420000000000001,0.012554979091977825,0.067,0.069,0.06760000000000001,0.0675,0.0006633249580710806,0.581,0.595,0.5884499999999998,0.589,0.004283398183685475,2.238,2.285,2.2622499999999994,2.263,0.016564646087375425,0.11,0.111,0.11040000000000001,0.11,0.000489897948556636,2.306,2.356,2.33085,2.331,0.01800909492450964,0.135,0.137,0.13595000000000002,0.136,0.0004974937185533105,64,64,8192,36864,50272,False,1952,2
0.182,0.185,0.18352380952380953,0.184,0.001096272803163938,0.07,0.07200000000000001,0.07050000000000001,0.07,0.0005916079783099621,1.624,1.643,1.6371000000000002,1.6420000000000001,0.008478797084492567,0.066,0.069,0.06720000000000001,0.067,0.0008124038404635968,0.582,0.59,0.5869500000000001,0.589,0.0030736785778607396,2.237,2.263,2.2551499999999995,2.2625,0.011564060705478796,0.109,0.11,0.10945,0.109,0.0004974937185533104,2.3040000000000003,2.332,2.3229000000000006,2.331,0.011423221962301078,0.132,0.136,0.1342,0.134,0.0008717797887081355,64,64,8192,36864,50272,False,1936,2
0.183,0.188,0.18542857142857144,0.186,0.0014982983545287893,0.07,0.07200000000000001,0.07085000000000001,0.07100000000000001,0.0007921489758877436,1.459,1.486,1.4740000000000002,1.475,0.011113055385446435,0.068,0.07,0.06920000000000001,0.069,0.0006782329983125274,0.542,0.553,0.5477000000000001,0.548,0.004208325082500167,2.091,2.136,2.1137,2.112,0.018913222887704757,0.11,0.111,0.11035000000000002,0.11,0.00047696960070847325,2.13,2.1750000000000003,2.1534500000000003,2.154,0.018200206042789713,0.136,0.138,0.13705,0.137,0.00038405728739343076,64,64,8192,36864,50272,False,1920,2
0.183,0.189,0.18495238095238098,0.185,0.0013964645998681138,0.069,0.07200000000000001,0.07010000000000002,0.07,0.0006244997998398403,1.467,1.487,1.483,1.486,0.006131883886702346,0.067,0.07,0.06845,0.068,0.0008046738469715547,0.544,0.553,0.5504499999999999,0.551,0.0023339880033967633,2.105,2.136,2.12895,2.134,0.009499868420141437,0.109,0.11,0.10969999999999999,0.11,0.0004582575694955844,2.144,2.176,2.1685999999999996,2.174,0.010056838469419679,0.134,0.137,0.1356,0.136,0.0008000000000000007,64,64,8192,36864,50272,False,1904,2
0.18,0.185,0.1825238095238095,0.183,0.0012580804584402779,0.068,0.07100000000000001,0.06935,0.069,0.0008529361054615998,1.459,1.486,1.47465,1.4795,0.011879709592410092,0.067,0.069,0.06770000000000001,0.068,0.0006403124237432854,0.542,0.553,0.54795,0.551,0.004375785643744451,2.091,2.136,2.1173,2.134,0.01977144405449434,0.108,0.109,0.1086,0.109,0.0004898979485566361,2.13,2.176,2.15845,2.173,0.018890407618683124,0.133,0.135,0.13435,0.134,0.0006538348415311016,64,64,8192,36864,50272,False,1888,2
0.178,0.183,0.18076190476190476,0.181,0.001191428190780649,0.067,0.07,0.06865000000000002,0.069,0.0006538348415311016,1.459,1.484,1.4726000000000004,1.475,0.008212186067059118,0.065,0.068,0.06715,0.067,0.000726291952316698,0.541,0.55,0.5461,0.547,0.0030149626863362694,2.09,2.129,2.1104499999999997,2.113,0.011787599416335835,0.107,0.108,0.10770000000000002,0.108,0.0004582575694955843,2.13,2.169,2.1501999999999994,2.154,0.011893695809125065,0.131,0.134,0.13294999999999998,0.133,0.0005894913061275802,64,64,8192,36864,50272,False,1872,2
0.177,0.181,0.17923809523809525,0.179,0.0013418097908195602,0.067,0.069,0.0684,0.0685,0.0006633249580710806,1.459,1.486,1.47215,1.474,0.011087267472195319,0.065,0.068,0.0664,0.0665,0.0009165151389911689,0.541,0.553,0.54695,0.547,0.004104570623098113,2.09,2.136,2.112,2.1100000000000003,0.01853105501583768,0.106,0.107,0.1066,0.107,0.0004898979485566361,2.129,2.174,2.1516,2.1535,0.017948258968490484,0.13,0.133,0.13120000000000004,0.131,0.0006782329983125273,64,64,8192,36864,50272,False,1856,2
0.17500000000000002,0.181,0.17766666666666667,0.177,0.0013915846853526134,0.066,0.07,0.06765,0.068,0.0007921489758877437,1.459,1.476,1.4684000000000004,1.475,0.007492663077971709,0.065,0.067,0.06575,0.066,0.0006982120021884477,0.541,0.549,0.54495,0.547,0.0028013389655662906,2.089,2.116,2.1034499999999996,2.113,0.011732327134886771,0.105,0.106,0.10540000000000001,0.105,0.0004898979485566361,2.1310000000000002,2.1550000000000002,2.1439500000000002,2.1535,0.011525948984790736,0.128,0.132,0.12965,0.13,0.001061838029079766,64,64,8192,36864,50272,False,1840,2
0.17400000000000002,0.178,0.17661904761904762,0.177,0.0011328930717495465,0.066,0.068,0.0671,0.067,0.0007000000000000005,1.466,1.486,1.4767500000000002,1.476,0.007133547504573047,0.064,0.067,0.06555000000000001,0.066,0.0008046738469715548,0.543,0.551,0.5476000000000001,0.5475000000000001,0.0025768197453450276,2.103,2.134,2.11855,2.1145,0.01109267776508444,0.10400000000000001,0.105,0.10464999999999999,0.105,0.0004769696007084665,2.144,2.173,2.1582500000000002,2.1550000000000002,0.011071923952050942,0.127,0.13,0.12855000000000003,0.129,0.0009205976319760993,64,64,8192,36864,50272,False,1824,2
0.17300000000000001,0.177,0.17476190476190473,0.17500000000000002,0.0010190921218586918,0.066,0.067,0.06645000000000001,0.066,0.0004974937185533104,1.467,1.475,1.46935,1.468,0.002868361901852725,0.064,0.066,0.06455000000000001,0.0645,0.0005894913061275802,0.544,0.549,0.5452,0.545,0.0014352700094407338,2.108,2.128,2.1104499999999997,2.109,0.0042717092597694606,0.10300000000000001,0.10400000000000001,0.10315,0.10300000000000001,0.00035707142142714284,2.1470000000000002,2.169,2.15015,2.149,0.00463977370137809,0.126,0.128,0.12664999999999998,0.126,0.0007921489758877437,64,64,8192,36864,50272,False,1808,2
0.17,0.17400000000000002,0.17085714285714285,0.171,0.0010816968277714816,0.064,0.067,0.06540000000000001,0.065,0.0007348469228349541,1.439,1.445,1.4421000000000002,1.4435,0.002364318083507373,0.061,0.063,0.06205000000000001,0.062,0.0005894913061275804,0.532,0.536,0.5338999999999999,0.5335000000000001,0.0012206555615733713,2.055,2.063,2.0588,2.061,0.0034727510708369574,0.1,0.101,0.10095000000000001,0.101,0.00021794494717703385,2.1,2.108,2.104,2.1055,0.0029832867780353106,0.123,0.125,0.1237,0.123,0.0009000000000000007,64,64,8192,36864,50272,False,1792,2
0.168,0.171,0.169,0.169,0.0006172133998483683,0.063,0.066,0.06465000000000001,0.0645,0.0008529361054615997,1.439,1.44,1.4391500000000002,1.439,0.00035707142142710316,0.06,0.063,0.061349999999999995,0.061,0.0007921489758877438,0.532,0.534,0.5323499999999999,0.532,0.0005722761571129803,2.054,2.056,2.05495,2.055,0.00038405728739349793,0.1,0.1,0.10000000000000002,0.1,1.3877787807814457e-17,2.1,2.102,2.10105,2.101,0.0005894913061275149,0.121,0.123,0.12204999999999996,0.122,0.0003840572873934307,64,64,8192,36864,50272,False,1776,2
0.166,0.169,0.1675714285714286,0.168,0.0009547589359887352,0.063,0.065,0.0638,0.064,0.0006000000000000005,1.439,1.446,1.44185,1.44,0.002903015673398946,0.059000000000000004,0.062,0.06069999999999999,0.061,0.0006403124237432846,0.532,0.536,0.5338,0.5335000000000001,0.0012083045973594582,2.054,2.064,2.0587500000000007,2.059,0.0040972551787752136,0.099,0.099,0.099,0.099,0.0,2.1,2.108,2.1041,2.104,0.0033600595232823422,0.12,0.122,0.12040000000000002,0.12,0.0006633249580710807,64,64,8192,36864,50272,False,1760,2
0.163,0.168,0.16576190476190475,0.166,0.0011086139739831264,0.062,0.065,0.06325,0.063,0.0007664854858377953,1.423,1.444,1.43475,1.439,0.007828633341778107,0.059000000000000004,0.061,0.06,0.06,0.0007071067811865457,0.525,0.535,0.5305500000000001,0.532,0.0030899029110960778,2.031,2.062,2.0494,2.055,0.010489995233554683,0.098,0.098,0.09800000000000002,0.098,1.3877787807814457e-17,2.077,2.107,2.0946499999999997,2.101,0.010593748156342071,0.11900000000000001,0.122,0.12000000000000002,0.12,0.0005477225575051642,64,64,8192,36864,50272,False,1744,2
0.162,0.166,0.16428571428571428,0.164,0.0010301575072754264,0.062,0.064,0.06275,0.0625,0.0008291561975888506,1.427,1.445,1.4353000000000002,1.429,0.00797558775263619,0.058,0.061,0.05954999999999999,0.0595,0.0007399324293474347,0.527,0.535,0.5307000000000001,0.529,0.003034798181098707,2.039,2.063,2.04845,2.0395000000000003,0.01097941255259128,0.097,0.098,0.09709999999999999,0.097,0.00030000000000000024,2.083,2.108,2.09345,2.084,0.011359907570046476,0.11800000000000001,0.12,0.11850000000000001,0.11800000000000001,0.0008062257748298505,64,64,8192,36864,50272,False,1728,2
0.16,0.167,0.16304761904761902,0.163,0.0013964645998681136,0.061,0.065,0.06225000000000001,0.062,0.0009937303457175906,1.423,1.445,1.4369999999999998,1.444,0.009104943712072017,0.058,0.061,0.05904999999999999,0.059000000000000004,0.0007399324293474354,0.526,0.534,0.5313500000000001,0.5335000000000001,0.003453621287865828,2.031,2.064,2.0528000000000004,2.062,0.01341864374666828,0.096,0.097,0.09620000000000002,0.096,0.00040000000000000034,2.077,2.108,2.09795,2.1065,0.012741565837839624,0.116,0.11800000000000001,0.11720000000000001,0.117,0.0006000000000000005,64,64,8192,36864,50272,False,1712,2
0.158,0.163,0.15995238095238098,0.16,0.0013265131692556315,0.06,0.063,0.0613,0.061,0.0009539392014169465,1.408,1.455,1.4217,1.423,0.011389029809426283,0.056,0.06,0.05835,0.058,0.000792148975887743,0.52,0.537,0.5257500000000002,0.526,0.004836062447901189,2.011,2.078,2.03165,2.032,0.019191860253763775,0.094,0.096,0.09485000000000002,0.095,0.0005722761571129803,2.055,2.124,2.0767,2.078,0.01879122135466453,0.116,0.117,0.11605000000000003,0.116,0.00021794494717703385,64,64,8192,36864,50272,False,1696,2
0.157,0.162,0.15899999999999997,0.159,0.0011952286093343948,0.059000000000000004,0.062,0.060950000000000004,0.061,0.000864580823289529,1.416,1.445,1.4256999999999997,1.4235,0.006075360071633629,0.056,0.058,0.05715,0.057,0.000726291952316698,0.523,0.533,0.5268,0.526,0.0022715633383201114,2.032,2.056,2.0357999999999996,2.0324999999999998,0.0061530480251660935,0.094,0.095,0.09405000000000001,0.094,0.00021794494717703388,2.065,2.1,2.0810500000000003,2.078,0.007896043312951146,0.114,0.117,0.11460000000000001,0.114,0.0008602325267042634,64,64,8192,36864,50272,False,1680,2
0.157,0.164,0.15952380952380954,0.16,0.0016218463205644206,0.059000000000000004,0.063,0.06074999999999999,0.061,0.0011779218989389738,1.231,1.2710000000000001,1.2531,1.2585000000000002,0.012032871643959327,0.057,0.06,0.058649999999999994,0.059000000000000004,0.0007262919523166969,0.422,0.437,0.43025,0.432,0.004229361653961509,1.8940000000000001,1.952,1.9254000000000002,1.931,0.016551132891738825,0.094,0.095,0.0948,0.095,0.0004000000000000003,1.807,1.865,1.8399500000000004,1.847,0.016707707802089446,0.116,0.11900000000000001,0.11695000000000003,0.117,0.0008046738469715548,64,64,8192,36864,50272,False,1664,2
0.156,0.163,0.15795238095238096,0.157,0.0015879363810031505,0.059000000000000004,0.061,0.059750000000000004,0.06,0.0006224949798994342,1.245,1.2710000000000001,1.2471999999999999,1.246,0.005509990925582378,0.057,0.059000000000000004,0.058100000000000006,0.058,0.0006244997998398403,0.427,0.437,0.42749999999999994,0.427,0.0021794494717703385,1.9100000000000001,1.951,1.9153499999999997,1.9140000000000001,0.008272091633921851,0.093,0.095,0.09325,0.093,0.0005361902647381809,1.827,1.856,1.8285999999999998,1.827,0.006319810123730015,0.116,0.116,0.11600000000000002,0.116,1.3877787807814457e-17,64,64,8192,36864,50272,False,1648,2
0.157,0.161,0.15895238095238093,0.159,0.0011328930717495553,0.059000000000000004,0.062,0.0602,0.06,0.0008717797887081337,1.272,1.283,1.2737500000000002,1.2730000000000001,0.0021880356487040623,0.057,0.059000000000000004,0.05785,0.058,0.0007262919523166982,0.437,0.441,0.43735000000000007,0.437,0.001061838029079766,1.941,1.96,1.9517000000000002,1.951,0.0038483762809787647,0.093,0.093,0.093,0.093,0.0,1.849,1.8840000000000001,1.8689000000000004,1.868,0.0064490309349545015,0.114,0.115,0.11420000000000004,0.114,0.00040000000000000034,64,64,8192,36864,50272,False,1632,2
0.153,0.159,0.15633333333333332,0.156,0.001356933985597621,0.057,0.062,0.0591,0.059000000000000004,0.0012999999999999984,1.246,1.283,1.27,1.272,0.011304866208850045,0.056,0.058,0.05669999999999999,0.057,0.0005567764362830027,0.427,0.441,0.43590000000000007,0.436,0.0038716921365211914,1.9180000000000001,1.963,1.9462,1.9495,0.014197182819137044,0.091,0.092,0.09175000000000003,0.092,0.0004330127018922198,1.827,1.8840000000000001,1.8649499999999999,1.865,0.01677639711022603,0.112,0.113,0.11285,0.113,0.00035707142142714284,64,64,8192,36864,50272,False,1616,2
